"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Bhutan",1981,3.389,108.23,0.419,23.762,1658.79,13.589,4.967,-7.537,"Emerging Asia",2.30594588765655,3.86167731857968,5.37742711465438,3.3037589141822
"Bolivia",1981,-8.102,129.762,5.587,9,5585.8,0.3,32.134,-14.925,"Latin America & Caribbean",4.16330386102248,2.89344398588587,5.55886403076119,0.295673047563422
"Botswana",1981,-29.293,28.03,0.981,14.945,5360.24,8.154,16.3,4.173,"Sub-Saharan Africa",3.48525190928865,3.39864140598755,4.02674058931012,2.7953948460487
"Bulgaria",1981,0.3,64.624,8.834,6.803,13578.29,5.3,0.002,-7.174,"Emerging Europe",0.00199999866666907,2.61586942775762,4.86179289616011,2.36963744780851
"Burkina Faso",1981,-2.028,22.138,7.212,8.694,948.496,2.661,7.556,-4.703,"Sub-Saharan Africa",2.71983945600993,2.85907153003058,3.79095248894923,1.70541988097943
"Burundi",1981,-6.807,56.732,4.21,6.557,993.03,12.164,12.167,10.967,"Sub-Saharan Africa",3.19355906705533,2.57944502187151,4.73156327240121,3.19331329697507
"Cabo Verde",1981,-15.345,31.62,0.294,21.861,2197.6,8.452,20.68,5.609,"Sub-Saharan Africa",3.72289829152838,3.77837411627032,4.14718696251812,2.8310316720074
"Cameroon",1981,-4.804,37.232,9.064,10.35,3748.13,17.051,7.546,-0.135,"Sub-Saharan Africa",2.71852659068717,3.03245934936335,4.31049608466887,3.5302148114626
"Canada",1981,-4.18,46.077,24.785,7.617,30984.24,3.503,12.462,2.279,"Advanced Economies",3.21743709401725,2.72781114137414,4.5235788227702,1.96654430864343
"Central African Republic",1981,-0.562,80.695,2.348,11.4,1379.28,12.954,14.66,1.36,"Sub-Saharan Africa",3.37943109987261,3.12867867763828,5.08386218636911,3.25603829756941
"Chad",1981,1.97,65.39,4.613,7.703,1073.03,-10.805,8.128,-0.507,"Sub-Saharan Africa",2.79222495739998,2.73894394188116,4.87357498488431,-3.07529068875505
"Chile",1981,-13.769,39.343,11.36,10.291,8928.3,6.212,19.687,-15.451,"Latin America & Caribbean",3.67375010829583,3.0267692055637,4.36562672185909,2.52604655943447
"China",1981,-4.33,79.942,1000.72,3.6,698.221,5.1,2.5,0.0230000000000001,"Emerging Asia",1.6472311463711,1.99283576493974,5.07448766920124,2.33186371852127
"Colombia",1981,-3.399,138.841,28.255,6.561,7191.81,2.277,27.393,1.461,"Latin America & Caribbean",4.00376768659254,2.5800479042806,5.62648954275244,1.56106908256221
"Comoros",1981,-3.856,22.919,0.362,23.762,2730.22,5.462,6.5,-6.829,"Sub-Saharan Africa",2.5708146780957,3.86167731857968,3.82558903815833,2.39923864715419
"Congo, Dem. Rep.",1981,-0.883,79.562,25.953,2.5,2414.66,0.945,34.884,-5.155,"Sub-Saharan Africa",4.24538082980184,1.6472311463711,5.06972326392372,0.841943171229762
"Congo, Rep.",1981,-25.953,59.755,1.76,8.5,3981.66,2.613,0.782,-6.514,"Sub-Saharan Africa",0.718550834020993,2.83665572896893,4.78347005759352,1.68839973591937
"Costa Rica",1981,-15.932,75.069,2.372,8.766,9773.99,-2.26,36.806,18.685,"Latin America & Caribbean",4.29899255006332,2.86726541658871,5.01159923098323,-1.55421182170858
"Cote d'Ivoire",1981,-12.271,33.227,8.043,23.152,6361.64,3.498,8.682,-0.128,"Sub-Saharan Africa",2.85769937381482,3.83569442925432,4.19673634450603,1.96517088420912
"Cyprus",1981,-7.664,121.72,0.515,7.7,15743.28,3.051,10.745,-2.773,"Advanced Economies",3.06974605656179,2.73855765013714,5.4948873790869,1.83445187564447
"Denmark",1981,-3.03,73.107,5.124,7.133,31730.72,-0.658,11.718,0.379,"Advanced Economies",3.15608902688853,2.66275681180862,4.98511807457591,-0.617919597577233
"Dominica",1981,-7.103,44.418,0.074,6.23,5075.81,10.829,13.267,-10.588,"Latin America & Caribbean",3.27984426023204,2.52890331403832,4.48691866241527,3.07749999861822
"Dominican Republic",1981,-4.015,4.667,5.781,6.072,6314.59,4.279,7.523,-14.141,"Latin America & Caribbean",2.71550050028412,2.50354800475994,2.24494887798612,2.16024892809833
"Ecuador",1981,-6.048,73.157,8.261,13.5,7835.18,3.9,16.387,3.338,"Latin America & Caribbean",3.49056520232479,3.29720579417523,4.98580170593031,2.07016923992771
"Egypt, Arab Rep.",1981,-4.332,57.203,41.706,7.15,5314.08,2.198,10.4,-10.1,"MENA & Central Asia",3.03725640436464,2.66511426553083,4.73982991795852,1.52883257729198
"El Salvador",1981,-3.545,41.139,4.903,2.6,5291.02,-5.725,14.818,-2.541,"Latin America & Caribbean",3.39012647179851,1.68374314399774,4.41025144222922,-2.44553152902121
"Equatorial Guinea",1981,-5.055,221.068,0.27,13.743,840.552,5.769,16.7,15.374,"Sub-Saharan Africa",3.50945110782093,3.31499782515158,6.0916226425204,2.45307439472279
"Eswatini",1981,-10.182,90.602,0.587,12,4017.6,6.902,20.056,1.856,"Sub-Saharan Africa",3.69229647743953,3.17978543769988,5.19965392243843,2.63016552388693
"Ethiopia",1981,-2.571,132.157,33.227,17.85,891.412,6.945,1.937,-10.5,"Sub-Saharan Africa",1.41510073097352,3.57593439450832,5.57715210396537,2.6363124874736
"Fiji",1981,-13.496,33.607,0.649,14.418,7813.63,6.004,11.2,-3.264,"Emerging Asia",3.11104801182267,3.3628250671405,4.2081028362109,2.49243723541067
"Finland",1981,-0.909,11.544,4.788,5.743,25625.23,1.294,12,0.398,"Advanced Economies",3.17978543769988,2.44862402474937,3.1411837214077,1.07478748336432
"France",1981,-0.771,22.04,54.029,7.438,28902.53,1.069,13.333,0.276,"Advanced Economies",3.28479270864018,2.70423769731731,3.78652042374146,0.929332228668819
"Gabon",1981,15.581,20.612,0.765,4.667,18409.57,-4,8.6,-3.721,"Sub-Saharan Africa",2.848272578259,2.24494887798612,3.71960852900367,-2.0947125472611
"Gambia, The",1981,-5.978,96.526,0.638,8.6,2251.66,-9.523,7.92,2.901,"Sub-Saharan Africa",2.76650033086783,2.848272578259,5.26298641348478,-2.94960249447866
"Germany",1981,-0.684,21.354,76.988,4.831,30397.04,0.11,6.324,0.877,"Advanced Economies",2.54369238437253,2.27874442051547,3.75493405964177,0.109779365920543
"Greece",1981,-4.547,26.681,9.701,4,23405.36,-1.556,24.463,-0.41,"Advanced Economies",3.89072644494915,2.0947125472611,3.97744988218715,-1.2254303305253
"Grenada",1981,-17.312,46.508,0.091,8.5,6040.48,1.375,18.787,-3.034,"Latin America & Caribbean",3.62701988334485,2.83665572896893,4.53288708186302,1.12336467624978
"Guatemala",1981,-6.793,30.487,7.394,6.34,6510.96,0.644,11.4,0.733000000000001,"Latin America & Caribbean",3.12867867763828,2.5461882994694,4.11071640954929,0.606186758281464
"Guinea",1981,-3.086,60.301,9.499,19.089,1311.52,0.61,35,-4.985,"Sub-Saharan Africa",4.24869926123636,3.64294480675006,4.79256461370759,0.57738089164915
"Guinea-Bissau",1981,-10.401,39.942,0.798,8.2,1716.28,-0.498,41.94,-22.822,"Sub-Saharan Africa",4.42952930489148,2.80097879391921,4.38073224969758,-0.479422255518619
"Guyana",1981,-29.473,106.349,0.765,5.1,6590,0.562,22.235,8.147,"Latin America & Caribbean",3.79532008971662,2.33186371852127,5.35989542263208,0.535968341820251
"Haiti",1981,-3.569,110.804,6.054,3.1,4161.48,1.056,10.858,-8.221,"Latin America & Caribbean",3.0801631128512,1.84960367947318,5.40093041709045,0.920422470170235
"Honduras",1981,-7.49,10.659,3.79,7.018,3895.03,-1.222,9.406,-8.668,"Latin America & Caribbean",2.93730878772583,2.6466631433582,3.06174498635762,-1.02998135744219
"Hong Kong SAR, China",1981,-2.492,26.897,5.18,3.9,18076.87,9.193,9.479,5.035,"Advanced Economies",2.94499683544509,2.07016923992771,3.98550732484518,2.91453465084416
"Hungary",1981,-5.794,84.981,10.706,0.232,16628.24,2.867,4.511,-4.775,"Emerging Europe",2.21173116859185,0.229967655456773,5.13560949840513,1.7755274530525
"Iceland",1981,-4.087,29.563,0.229,0.365,31098.78,4.265,50.864,-7.684,"Advanced Economies",4.62239920228419,0.357346007758635,4.07995668802023,2.1570580281349
"India",1981,-1.639,53.493,712.869,15.253,1371.21,6.007,12.654,1.308,"Emerging Asia",3.23267820023582,3.41899621471879,4.67278534006642,2.49292999289033
"Indonesia",1981,-0.541,48.755,150.406,13.8,3009.62,7.604,12.244,-5.773,"Emerging Asia",3.1998466513552,3.31912594469396,4.58006009263548,2.72611753237668
"Iran, Islamic Rep.",1981,-4.264,48.549,40.826,24.9,9776.88,-5.697,24.199,3.572,"MENA & Central Asia",3.87988513611588,3.90841795967311,4.57582682768285,-2.44070217643004
"Ireland",1981,-12.631,106.799,3.47,11.8,20774.55,2.512,20.243,1.898,"Advanced Economies",3.70156576266504,3.16303735678811,5.36411766126363,1.65167863709504
"Italy",1981,-3.552,76.535,56.479,7.649,29401.77,-1.234,19.51,-2.29,"Advanced Economies",3.66473047747532,2.73196794885667,5.03093800992194,-1.03755874848814
"Jamaica",1981,-15.407,7.894,2.15,25.941,8162.55,4.42,9.172,-8.812,"Latin America & Caribbean",2.91226113300673,3.94934320899209,2.76323808822257,2.19184463065673
"Japan",1981,0.382,52.815,117.623,2.208,23073.54,4.261,4.936,-2.872,"Advanced Economies",2.29980904240259,1.53296593930656,4.66003203401932,2.15614451863309
"Jordan",1981,-0.881,172.951,2.307,9.2,11582.49,14.973,7.65,-3.259,"MENA & Central Asia",2.73209757342645,2.91529134965747,5.84616385567572,3.4005090210159
"Kenya",1981,-4.433,17.753,16.308,8.808,3610.49,4.1,11.603,-2.255,"Sub-Saharan Africa",3.14626266142912,2.87201455849991,3.57049397933487,2.11868503933338
"Kiribati",1981,25.756,0,0.06,5.928,2465.75,6.122,7.7,-8.4,"Emerging Asia",2.73855765013714,2.47987348971519,0,2.511640674339
"Korea, Rep.",1981,-8.895,137.888,38.723,4.5,5793.32,7.246,21.353,-7.344,"Advanced Economies",3.75488728017976,2.20934770861533,5.61960209056263,2.67832461586354
"Lao PDR",1981,-4.934,14.531,3.335,11.669,1694.74,15.332,33.7,-155.116,"Emerging Asia",4.210865075761,3.15191389779004,3.3706133742972,3.42415114747283
"Lebanon",1981,-19.414,52.401,2.594,7.018,18771.96,0.55,19.3,-4.6,"MENA & Central Asia",3.65392276075254,2.6466631433582,4.65216388924034,0.525480447978513
"Lesotho",1981,-12.028,71.885,1.315,13.623,1174.59,3.079,12.214,-7.415,"Sub-Saharan Africa",3.1974016261662,3.30625109094695,4.96826317665557,1.84313676540863
"Libya",1981,-11.414,57.737,3.126,4.99,59118.27,-20.04,13.194,-1.092,"MENA & Central Asia",3.27434238541483,2.31047529181677,4.74912038283519,-3.69149938378611
"Luxembourg",1981,-2.764,79.434,0.365,1.015,44653.76,0.798,8.073,1.773,"Advanced Economies",2.78548638073055,0.891940513966305,5.06811328754507,0.731105756495395
"Madagascar",1981,-7.623,32.95,8.911,13.75,2067.47,-9.8,30.457,12.179,"Sub-Saharan Africa",4.10973242880935,3.31550570363074,4.18836862767321,-2.97812254262788
"Malawi",1981,-4.817,13.546,6.748,10.05,1007.56,-5.245,12,-7.19,"Sub-Saharan Africa",3.17978543769988,3.00318586172399,3.30059814688982,-2.35938858553773
"Malaysia",1981,-9.037,87.585,14.229,10.143,7834.3,6.942,9.7,2.976,"Emerging Asia",2.96791956894967,3.01235218804156,5.16578951908385,2.63588484099014
"Maldives",1981,-6.215,104.646,0.158,11.37,5385.44,7.886,11.1,-16.777,"Emerging Asia",3.10211519705688,3.12605373623932,5.34375323470574,2.76223219345673
"Mali",1981,-8.437,51.331,7.533,14.065,1290.76,-4.542,12.717,-7.533,"Sub-Saharan Africa",3.23762915113197,3.33809798177627,4.63153690651126,-2.21841850317724
"Malta",1981,3.348,49.805,0.318,8.692,15966.69,1.6,11.61,8.918,"Advanced Economies",3.14686354562283,2.85884296718215,4.60136333051103,1.24898332790488
"Mauritius",1981,-12.452,38.894,0.98,7,5225.96,5.882,26.45,-6.59,"Sub-Saharan Africa",3.9687604932507,2.64412076105863,4.35415239936916,2.47219280228631
"Mexico",1981,-5.877,14.856,69.715,0.9,17712.22,9.586,28.034,1.563,"Latin America & Caribbean",4.02688319266464,0.808866935652782,3.3926818403623,2.95616044834179
"Mongolia",1981,-4.474,66.887,0.359,5.427,26159.64,8.376,6.722,1.664,"Emerging Asia",2.60402032373934,2.39291588632222,4.89620768427054,2.82206217384048
"Morocco",1981,-5.877,44.859,19.938,17.15,3476.07,-2.765,12.493,3.085,"MENA & Central Asia",3.21991362654435,3.53599425847531,4.49679562878912,-1.74139142167751
"Mozambique",1981,-11.356,43.189,11.913,12.5,524.4,5,4.2,2.2,"Sub-Saharan Africa",2.14211190823691,3.22047199846445,4.45886701425644,2.31243834127275
"Nepal",1981,-3.934,106.799,15.994,10.76,1289.19,8.341,13.447,3.647,"Emerging Asia",3.29328293149173,3.07113508705688,5.36411766126363,2.81790446354463
"Netherlands",1981,2.356,46.944,14.209,4.583,30436.46,-0.514,6.8,5.809,"Advanced Economies",2.61543304000393,2.22719648844333,4.54221600677537,-0.493698616027663
"New Zealand",1981,-4.924,29.678,3.125,3.911,25011.76,2.961,15.451,-1.628,"Advanced Economies",3.43186645884969,2.07289775962892,4.08383692851095,1.80604089336066
"Nicaragua",1981,-27.434,23.964,0.366,11.8,5118.31,5.361,23.8,-11.335,"Latin America & Caribbean",3.86327382234669,3.16303735678811,3.87013493358102,2.38088493315568
"Niger",1981,-5.94,116.751,5.991,19.721,1509.52,-0.178,24.3,16.975,"Sub-Saharan Africa",3.88404663948197,3.6754734287529,5.45320898269997,-0.177073195651408
"Norway",1981,3.174,43.395,4.107,2.001,33835.65,1.598,13.643,2.731,"Advanced Economies",3.3077141889709,1.44408259935246,4.46362413920312,1.24792285339152
"Oman",1981,15.562,22.985,1.47,6.425,18743,17.096,6.4,-3.611,"MENA & Central Asia",2.55549355317483,2.55934563531957,3.82846188110094,3.53284596723076
"Pakistan",1981,-1.86,70.164,82.991,10,2409.85,6.208,11.949,0.0220000000000002,"MENA & Central Asia",3.17554115510144,2.99822295029797,4.94403331785231,2.52541062936615
"Panama",1981,-11.113,49.796,2.03,9.184,12506.61,9.207,7.3,-6.508,"Latin America & Caribbean",2.68568016777615,2.91356091519361,4.60118264585681,2.91604747965839
"Papua New Guinea",1981,-10.222,40.615,3.04,15.712,2686.59,1.149,8.054,-4.01,"Emerging Asia",2.78314799620554,3.44858308858321,4.39743615651349,0.98290981260564
"Paraguay",1981,-7.156,41.139,3.245,6.569,8876.15,9.17,13.793,-8.742,"Latin America & Caribbean",3.31861989718432,2.58125259221067,4.41025144222922,2.91204433926483
"Peru",1981,-9.673,67.429,17.987,6.8,7649.97,5.461,75.433,16.288,"Latin America & Caribbean",5.01643595838286,2.61543304000393,4.90427735376411,2.39905854145694
"Philippines",1981,-5.06,68.943,49.089,10.755,4644.47,3.423,13.083,-5.118,"Emerging Asia",3.26591824841531,3.07067229031645,4.9264798494938,1.94434897980952
"Poland",1981,-7.415,119.969,35.887,15.84,10984.56,-10,21.207,11.807,"Emerging Europe",3.74803391410713,3.45668047171785,5.48039792626679,-2.99822295029797
"Portugal",1981,-14.428,41.531,9.851,8.29,16923.35,3.523,21.152,15.29,"Advanced Economies",3.74543995167868,2.81181519305879,4.41973222771732,1.97201993765606
"Puerto Rico",1981,4.966,45.297,3.229,19.8,16842.61,1.07,9.47,7.806,"Advanced Economies",2.94405216444511,3.67946619918214,4.5065098065808,0.930015203670293
"Qatar",1981,111.52,0,0.265,2,124882.64,-3.894,8.46,1.622,"MENA & Central Asia",2.83197119892336,1.44363547517881,0,-2.06867791119475
"Romania",1981,-1.494,82.378,22.576,16.723,13459.56,0.1,2.2,0.677,"Emerging Europe",1.5296604950904,3.51082494833103,5.10450242932209,0.0998340788992076
"Rwanda",1981,-4.235,66.22,5.288,24.425,1038.57,2.472,6.438,-0.757000000000001,"Sub-Saharan Africa",2.56134293865132,3.88917317016613,4.88618671919764,1.63678170658419
"Samoa",1981,-13.889,95.617,15.981,4.064,4351.19,-9.056,20.51,-12.54,"Emerging Asia",3.71465352759426,2.11011907839847,5.2535251524418,-2.89960922339256
"Sao Tome and Principe",1981,-23.59,219.102,0.09,13.623,3416.54,-10.314,11.483,11.267,"Sub-Saharan Africa",3.13590545243363,3.30625109094695,6.08268976304736,-3.0289912315743
"Saudi Arabia",1981,21.503,33.446,8.841,2.65,94358.38,1.943,3.589,-0.813,"MENA & Central Asia",1.98988749912671,1.70154329100884,4.20330279031348,1.41784978828818
"Senegal",1981,-11.48,105.23,5.803,5.25,2623.43,5.07,5.779,-3.058,"Sub-Saharan Africa",2.45478089278054,2.36032457624344,5.34931818726924,2.32607487472368
"Seychelles",1981,-12.211,12.288,0.064,10,9960.69,-3.877,10.512,-3.004,"Sub-Saharan Africa",3.04791940253908,2.99822295029797,3.20342194466883,-2.06444074448682
"Sierra Leone",1981,-7.225,114.362,3.634,7.4,2196.61,1.878,23.369,10.502,"Sub-Saharan Africa",3.8450150073605,2.69916160639756,5.43253515104329,1.38770524715193
"Singapore",1981,-10.733,82.211,2.533,5.925,23645.74,10.816,8.189,-0.352,"Advanced Economies",2.7996463149635,2.47937434446846,5.10247328121174,3.07630389246718
"Solomon Islands",1981,-10.862,30.873,0.238,13.623,2332.45,-1.797,13.144,4.894,"Emerging Asia",3.27055648497219,3.30625109094695,4.123291383316,-1.34898288305361
"South Africa",1981,-5.521,47.598,29.83,9.824,12599.7,5.361,15.348,1.112,"Sub-Saharan Africa",3.42519196315139,2.98055592336078,4.55604825337313,2.38088493315568
"Spain",1981,-2.499,20.017,38.014,13.755,20769.3,-0.408,14.549,-1.029,"Advanced Economies",3.37184842118254,3.31586831653082,3.69035244878047,-0.397452848325021
"Sri Lanka",1981,-12.437,7.87,15.763,9.014,2863.26,5.345,17.969,-8.176,"Emerging Asia",3.58256860337857,2.89498884064655,2.76021738756556,2.3779467817056
"St. Kitts and Nevis",1981,-14.415,66.829,0.043,20.6,7421.46,2.702,8.559,-10.773,"Latin America & Caribbean",2.84352587065767,3.7190268588813,4.89534027099141,1.71974625377591
"St. Lucia",1981,-2.635,60.5,0.126,12.926,6082.22,5.105,15.125,-4.242,"Latin America & Caribbean",3.41058721895503,3.2538808962452,4.79585883994573,2.3328253369613
"St. Vincent and the Grenadines",1981,-1.776,32.015,0.099,13.8,4951.2,3.88,17.45,0.242999999999999,"Latin America & Caribbean",3.55330683128148,3.31912594469396,4.15959554624352,2.06518974428283
"Sudan",1981,-20.994,42.033,19.24,22.328,2988.11,6.32,24.019,-2.512,"MENA & Central Asia",3.87242542434794,3.79948976470762,4.43174367550291,2.54306744296896
"Suriname",1981,-1.913,129.02,10.142,8.427,21502.8,1.9,8.678,-5.473,"Latin America & Caribbean",2.85724157243815,2.82808998773684,5.5531296298041,1.39799836511143
"Sweden",1981,-2.167,39.851,8.323,3.417,28481.51,4.54,12.108,-5.344,"Advanced Economies",3.18871450419593,1.94266510018187,4.37845206302449,2.21798837755157
"Switzerland",1981,2.364,36.374,6.335,0.19,48913.14,1.631,6.486,2.464,"Advanced Economies",2.56868363485969,0.188875014576307,4.28719031551181,1.26529968995357
"Syrian Arab Republic",1981,-2.8,79.08,9.444,13.9,6162.34,8.463,18.4,-0.932000000000002,"MENA & Central Asia",3.60623545016493,3.32632744540109,5.06364715314202,2.83232329563987
"Taiwan, China",1981,-21.114,40.764,18.194,1.36,8705.05,7.1,10.863,-8.16,"Advanced Economies",3.08062155754293,1.11451051536296,4.40109693358725,2.65816480695414
"Tanzania",1981,-3.126,61.614,18.601,4.6,1239.01,0.5,25.7,-4.5,"Sub-Saharan Africa",3.94001646460664,2.23081417900093,4.81410214535458,0.481211825059603
"Thailand",1981,-7.142,79.94,48.326,3.918,4064.33,5.91,12.7,-7,"Emerging Asia",3.23629558572279,2.07463034251835,5.07446265270736,2.47687492656759
"Togo",1981,-2.666,40.833,2.916,17.6,2143.44,-3.419,19.716,7.396,"Sub-Saharan Africa",3.67522018521614,3.5618521837404,4.40278766484025,-1.94322669583162
"Tonga",1981,2.915,61.119,0.093,5.995,2082.55,14,14.9,22.248,"Emerging Asia",3.39563257159034,2.49095752428946,4.80603688217927,3.33347758688399
"Trinidad and Tobago",1981,5.829,37.286,1.102,11.575,15775.28,4.577,14.332,-3.138,"Latin America & Caribbean",3.35685686440586,3.14385552091372,4.31194487746389,2.22591659731123
"Tunisia",1981,-8.86,84.364,6.633,11,5263.94,5.522,8.903,-1.108,"MENA & Central Asia",2.8826747013969,3.09310219505083,5.12832307478893,2.40998700513804
"Turkiye",1981,-1.942,100.964,46.314,7.2,9306.73,4.365,36.364,-74.274,"Emerging Europe",4.28691545994608,2.67201622142785,5.30793572219841,2.17963554177114
"United Arab Emirates",1981,23.166,48.57,1.1,2.575,166860,8.024,7.946,-2.12,"MENA & Central Asia",2.76975204916964,1.67473088521381,4.57625919516735,2.77944472637108
"United Kingdom",1981,1.693,44.725,56.358,9.65,23742.18,-0.687,12.189,-4.66,"Advanced Economies",3.19535954387761,2.96277898488097,4.49380476618311,-0.64198403322096
"United States",1981,0.157,105.495,229.916,7.617,32366.11,2.537,10.378,-3.124,"Advanced Economies",3.03514852159294,2.72781114137414,5.35183320167074,1.66088562097847
"Uruguay",1981,20.785,46.3,2.959,7.599,12365.98,1.899,34.046,-29.429,"Latin America & Caribbean",4.22107534118866,2.72546538631405,4.52840574259645,1.39753252267776
"Vanuatu",1981,12.34,32.639,0.119,6.6,2418.65,4.375,26.846,15.606,"Emerging Asia",3.98361071553362,2.58590725287313,4.17888966509267,2.18186621333432
"Venezuela, RB",1981,5.661,11.256,15.41,16.3,19334.15,-1.288,16.244,-5.111,"Latin America & Caribbean",3.48181689181832,3.48525190928865,3.11601588888265,-1.0711132568162
"Viet Nam",1981,-4.197,75.439,55.31,9.014,1489.4,5.797,69.6,44.444,"Emerging Asia",4.93596335244043,2.89498884064655,5.0165154890166,2.45784537665986
"Zambia",1981,-19.809,40.833,5.733,20.5,3248.78,6.631,13.997,2.268,"Sub-Saharan Africa",3.33326382294621,3.71416642057212,4.40278766484025,2.59054059025754
"Albania",1982,-2.264,53.306,2.784,2.813,5800.93,2.9,3.587,0.824,"Emerging Europe",1.98935054996749,1.75759229540019,4.66928404492619,1.7863401998169
"Algeria",1982,-0.897,55.151,19.864,15,10523.02,6.4,6.593,-8.017,"MENA & Central Asia",2.5848580712294,3.40230664548059,4.70330424102568,2.55549355317483
"Angola",1982,-7.958,49.87,8.72,7.9,3170.4,5.919,1.833,0.442,"Sub-Saharan Africa",1.36635557864806,2.76399185110002,4.6026673069994,2.47837531635879
"Antigua and Barbuda",1982,1.488,70.392,0.067,5,8498.52,-0.085,4.17,-7.295,"Latin America & Caribbean",2.13513970396137,2.31243834127275,4.94727725082926,-0.0848979771881697
"Argentina",1982,-3.095,112.757,28.93,4.5,16135.87,-3.149,3.3,-15.921,"Latin America & Caribbean",1.90927401401634,2.20934770861533,5.41840190383794,-1.86454009687067
"Australia",1982,-4.105,56.104,15.289,7.183,26539.59,0.063,11.352,1.864,"Advanced Economies",3.12447547042638,2.6696748462963,4.72043370644393,0.062958399757367
"Austria",1982,1.003,32.7,7.565,3.1,31859.24,1.908,5.44,-1.367,"Advanced Economies",2.39526893270308,1.84960367947318,4.1807559765102,1.40171820558729
"Bahamas, The",1982,-2.151,50.196,0.22,3.325,33338.29,6.3,6.101,-4.945,"Latin America & Caribbean",2.50824962145289,1.9164991563077,4.60918172863012,2.53993693665066
"Bahrain",1982,9.981,8.426,0.38,3,45665.91,6.406,8.7,-2.7,"MENA & Central Asia",2.85975690734739,1.81844645923207,2.82797214143667,2.55641939087434
"Bangladesh",1982,-2.734,41.276,83.932,15.982,1721,2.376,13.653,-1.282,"Emerging Asia",3.30844493816377,3.46558759914181,4.41357510427079,1.60016761178799
"Barbados",1982,-3.554,69.008,0.254,13.65,12393.05,-4.9,10.287,-4.302,"Latin America & Caribbean",3.02638226411177,3.30822576931999,4.92742211413467,-2.29263575204241
"Belgium",1982,-2.898,99.634,9.855,11.5,29630.17,0.595,8.723,1.097,"Advanced Economies",2.86237987233685,3.13737923731665,5.29467583541871,0.564532708023317
"Belize",1982,-7.504,46.555,0.153,17.863,3520.45,-7.551,6.839,-4.385,"Latin America & Caribbean",2.62109143701468,3.57666128180013,4.53389691722509,-2.7191832369356
"Benin",1982,-20.877,39.486,3.999,14.065,2417.14,1.682,4.059,3.264,"Sub-Saharan Africa",2.10892370559938,3.33809798177627,4.36925366508419,1.29165801289197
"Bhutan",1982,-47.272,85.631,0.43,8.9,1749.34,8.195,9.918,4.951,"Emerging Asia",2.99003034394761,2.88233978630097,5.14322863993817,2.80037334014042
